"GEO_ID","NAME","B25001_001E","B25001_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US17031330103","Census Tract 3301.03, Cook County, Illinois","4669","580",
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","1929","165",
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","762","102",
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","661","58",
"1400000US17031340500","Census Tract 3405, Cook County, Illinois","1033","158",
"1400000US17031340600","Census Tract 3406, Cook County, Illinois","452","66",
"1400000US17031350100","Census Tract 3501, Cook County, Illinois","1706","207",
"1400000US17031350400","Census Tract 3504, Cook County, Illinois","724","94",
"1400000US17031351000","Census Tract 3510, Cook County, Illinois","2469","209",
"1400000US17031351100","Census Tract 3511, Cook County, Illinois","1041","162",
"1400000US17031351400","Census Tract 3514, Cook County, Illinois","928","250",
"1400000US17031351500","Census Tract 3515, Cook County, Illinois","432","122",
"1400000US17031360200","Census Tract 3602, Cook County, Illinois","697","94",
"1400000US17031380100","Census Tract 3801, Cook County, Illinois","1234","179",
"1400000US17031380200","Census Tract 3802, Cook County, Illinois","1287","267",
"1400000US17031380600","Census Tract 3806, Cook County, Illinois","2064","225",
"1400000US17031381200","Census Tract 3812, Cook County, Illinois","1178","177",
"1400000US17031381400","Census Tract 3814, Cook County, Illinois","799","109",
"1400000US17031381500","Census Tract 3815, Cook County, Illinois","297","59",
"1400000US17031381700","Census Tract 3817, Cook County, Illinois","0","12",
"1400000US17031381800","Census Tract 3818, Cook County, Illinois","719","140",
"1400000US17031381900","Census Tract 3819, Cook County, Illinois","630","74",
"1400000US17031390100","Census Tract 3901, Cook County, Illinois","795","223",
"1400000US17031390200","Census Tract 3902, Cook County, Illinois","986","137",
"1400000US17031390300","Census Tract 3903, Cook County, Illinois","1840","237",
"1400000US17031390400","Census Tract 3904, Cook County, Illinois","1695","129",
"1400000US17031390500","Census Tract 3905, Cook County, Illinois","889","112",
"1400000US17031390600","Census Tract 3906, Cook County, Illinois","960","183",
"1400000US17031390700","Census Tract 3907, Cook County, Illinois","3814","384",
"1400000US17031400300","Census Tract 4003, Cook County, Illinois","746","92",
"1400000US17031400400","Census Tract 4004, Cook County, Illinois","1004","157",
"1400000US17031400500","Census Tract 4005, Cook County, Illinois","1206","250",
"1400000US17031400800","Census Tract 4008, Cook County, Illinois","1185","122",
"1400000US17031410100","Census Tract 4101, Cook County, Illinois","1475","210",
"1400000US17031410200","Census Tract 4102, Cook County, Illinois","765","109",
"1400000US17031410500","Census Tract 4105, Cook County, Illinois","1487","155",
"1400000US17031410600","Census Tract 4106, Cook County, Illinois","1264","248",
"1400000US17031410700","Census Tract 4107, Cook County, Illinois","1167","111",
"1400000US17031410800","Census Tract 4108, Cook County, Illinois","1870","212",
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","1871","168",
"1400000US17031411000","Census Tract 4110, Cook County, Illinois","2410","437",
"1400000US17031411100","Census Tract 4111, Cook County, Illinois","1002","139",
"1400000US17031411200","Census Tract 4112, Cook County, Illinois","839","139",
"1400000US17031420100","Census Tract 4201, Cook County, Illinois","859","137",
"1400000US17031420200","Census Tract 4202, Cook County, Illinois","747","94",
"1400000US17031420300","Census Tract 4203, Cook County, Illinois","791","83",
"1400000US17031420400","Census Tract 4204, Cook County, Illinois","775","82",
"1400000US17031420500","Census Tract 4205, Cook County, Illinois","1170","217",
"1400000US17031420600","Census Tract 4206, Cook County, Illinois","1168","117",
"1400000US17031420700","Census Tract 4207, Cook County, Illinois","1782","192",
"1400000US17031420800","Census Tract 4208, Cook County, Illinois","1170","112",
"1400000US17031421200","Census Tract 4212, Cook County, Illinois","742","71",
"1400000US17031430101","Census Tract 4301.01, Cook County, Illinois","2078","151",
"1400000US17031430102","Census Tract 4301.02, Cook County, Illinois","2424","492",
"1400000US17031430200","Census Tract 4302, Cook County, Illinois","2711","369",
"1400000US17031430300","Census Tract 4303, Cook County, Illinois","1249","124",
"1400000US17031430400","Census Tract 4304, Cook County, Illinois","1538","204",
"1400000US17031430500","Census Tract 4305, Cook County, Illinois","2226","259",
"1400000US17031430600","Census Tract 4306, Cook County, Illinois","890","130",
"1400000US17031430700","Census Tract 4307, Cook County, Illinois","1576","317",
"1400000US17031430800","Census Tract 4308, Cook County, Illinois","900","86",
"1400000US17031430900","Census Tract 4309, Cook County, Illinois","940","173",
"1400000US17031431200","Census Tract 4312, Cook County, Illinois","1404","175",
"1400000US17031431301","Census Tract 4313.01, Cook County, Illinois","1927","194",
"1400000US17031431302","Census Tract 4313.02, Cook County, Illinois","2200","149",
"1400000US17031431400","Census Tract 4314, Cook County, Illinois","3986","268",
"1400000US17031440101","Census Tract 4401.01, Cook County, Illinois","2682","330",
"1400000US17031440102","Census Tract 4401.02, Cook County, Illinois","2100","241",
"1400000US17031440201","Census Tract 4402.01, Cook County, Illinois","2913","372",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","1730","180",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","2317","268",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","802","61",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","696","180",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","820","92",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","1236","186",
"1400000US17031450300","Census Tract 4503, Cook County, Illinois","1761","220",
"1400000US17031460100","Census Tract 4601, Cook County, Illinois","1544","102",
"1400000US17031460200","Census Tract 4602, Cook County, Illinois","1243","202",
"1400000US17031460301","Census Tract 4603.01, Cook County, Illinois","1441","184",
"1400000US17031460302","Census Tract 4603.02, Cook County, Illinois","1667","265",
"1400000US17031460400","Census Tract 4604, Cook County, Illinois","1624","189",
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","3029","366",
"1400000US17031460800","Census Tract 4608, Cook County, Illinois","1662","186",
"1400000US17031461000","Census Tract 4610, Cook County, Illinois","917","74",
"1400000US17031470100","Census Tract 4701, Cook County, Illinois","1301","214",
"1400000US17031480100","Census Tract 4801, Cook County, Illinois","954","96",
"1400000US17031480200","Census Tract 4802, Cook County, Illinois","692","120",
"1400000US17031480300","Census Tract 4803, Cook County, Illinois","614","72",
"1400000US17031480400","Census Tract 4804, Cook County, Illinois","2637","550",
"1400000US17031480500","Census Tract 4805, Cook County, Illinois","1379","232",
"1400000US17031490200","Census Tract 4902, Cook County, Illinois","1535","210",
"1400000US17031490500","Census Tract 4905, Cook County, Illinois","834","95",
"1400000US17031490600","Census Tract 4906, Cook County, Illinois","630","130",
"1400000US17031490700","Census Tract 4907, Cook County, Illinois","1089","122",
"1400000US17031490800","Census Tract 4908, Cook County, Illinois","1531","129",
"1400000US17031490901","Census Tract 4909.01, Cook County, Illinois","1623","136",
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","2101","225",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","1680","211",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","1554","142",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","819","117",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","937","99",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","1553","188",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","1729","357",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","955","126",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","998","119",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","1414","287",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","1365","251",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","2109","229",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","612","61",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","1278","164",
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","2106","234",
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","1490","314",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","1507","124",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","799","113",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","984","167",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","1855","210",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","1657","190",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","825","127",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","2301","413",
"1400000US17031530502","Census Tract 5305.02, Cook County, Illinois","630","113",
"1400000US17031530503","Census Tract 5305.03, Cook County, Illinois","1726","87",
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","1232","128",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","1810","207",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","1381","159",
"1400000US17031550100","Census Tract 5501, Cook County, Illinois","2932","417",
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","1073","117",
"1400000US17031560100","Census Tract 5601, Cook County, Illinois","348","70",
"1400000US17031560200","Census Tract 5602, Cook County, Illinois","578","94",
"1400000US17031560300","Census Tract 5603, Cook County, Illinois","1042","130",
"1400000US17031560400","Census Tract 5604, Cook County, Illinois","462","55",
"1400000US17031560700","Census Tract 5607, Cook County, Illinois","1308","177",
"1400000US17031560800","Census Tract 5608, Cook County, Illinois","2063","207",
"1400000US17031560900","Census Tract 5609, Cook County, Illinois","1896","178",
"1400000US17031561000","Census Tract 5610, Cook County, Illinois","2266","330",
"1400000US17031561100","Census Tract 5611, Cook County, Illinois","2242","283",
"1400000US17031570100","Census Tract 5701, Cook County, Illinois","447","61",
"1400000US17031570200","Census Tract 5702, Cook County, Illinois","771","260",
"1400000US17031570300","Census Tract 5703, Cook County, Illinois","1914","274",
"1400000US17031570400","Census Tract 5704, Cook County, Illinois","604","131",
"1400000US17031570500","Census Tract 5705, Cook County, Illinois","802","132",
"1400000US17031580100","Census Tract 5801, Cook County, Illinois","997","124",
"1400000US17031580200","Census Tract 5802, Cook County, Illinois","935","142",
"1400000US17031580300","Census Tract 5803, Cook County, Illinois","748","139",
"1400000US17031580400","Census Tract 5804, Cook County, Illinois","1503","163",
"1400000US17031580501","Census Tract 5805.01, Cook County, Illinois","1604","186",
"1400000US17031580502","Census Tract 5805.02, Cook County, Illinois","1479","187",
"1400000US17031580600","Census Tract 5806, Cook County, Illinois","1674","270",
"1400000US17031580700","Census Tract 5807, Cook County, Illinois","1805","262",
"1400000US17031580800","Census Tract 5808, Cook County, Illinois","564","119",
"1400000US17031590500","Census Tract 5905, Cook County, Illinois","792","108",
"1400000US17031590600","Census Tract 5906, Cook County, Illinois","1402","276",
"1400000US17031590700","Census Tract 5907, Cook County, Illinois","1087","250",
"1400000US17031600400","Census Tract 6004, Cook County, Illinois","1633","252",
"1400000US17031600600","Census Tract 6006, Cook County, Illinois","1241","279",
"1400000US17031600700","Census Tract 6007, Cook County, Illinois","1292","393",
"1400000US17031600900","Census Tract 6009, Cook County, Illinois","1415","128",
"1400000US17031610300","Census Tract 6103, Cook County, Illinois","2167","451",
"1400000US17031610400","Census Tract 6104, Cook County, Illinois","670","82",
"1400000US17031610800","Census Tract 6108, Cook County, Illinois","629","82",
"1400000US17031611200","Census Tract 6112, Cook County, Illinois","885","111",
"1400000US17031611300","Census Tract 6113, Cook County, Illinois","1151","322",
"1400000US17031611400","Census Tract 6114, Cook County, Illinois","1107","150",
"1400000US17031611500","Census Tract 6115, Cook County, Illinois","1069","90",
"1400000US17031611600","Census Tract 6116, Cook County, Illinois","575","51",
"1400000US17031611700","Census Tract 6117, Cook County, Illinois","923","541",
"1400000US17031611800","Census Tract 6118, Cook County, Illinois","881","131",
"1400000US17031611900","Census Tract 6119, Cook County, Illinois","754","104",
"1400000US17031612000","Census Tract 6120, Cook County, Illinois","611","121",
"1400000US17031612100","Census Tract 6121, Cook County, Illinois","511","98",
"1400000US17031612200","Census Tract 6122, Cook County, Illinois","1340","158",
"1400000US17031620100","Census Tract 6201, Cook County, Illinois","1170","140",
"1400000US17031620200","Census Tract 6202, Cook County, Illinois","795","102",
"1400000US17031620300","Census Tract 6203, Cook County, Illinois","2429","583",
"1400000US17031620400","Census Tract 6204, Cook County, Illinois","1359","197",
"1400000US17031630300","Census Tract 6303, Cook County, Illinois","1482","258",
"1400000US17031630400","Census Tract 6304, Cook County, Illinois","1879","231",
"1400000US17031630500","Census Tract 6305, Cook County, Illinois","1758","242",
"1400000US17031630600","Census Tract 6306, Cook County, Illinois","885","75",
"1400000US17031630800","Census Tract 6308, Cook County, Illinois","1824","219",
"1400000US17031630900","Census Tract 6309, Cook County, Illinois","1435","294",
"1400000US17031640100","Census Tract 6401, Cook County, Illinois","488","69",
"1400000US17031640300","Census Tract 6403, Cook County, Illinois","2337","358",
"1400000US17031640400","Census Tract 6404, Cook County, Illinois","1247","153",
"1400000US17031640500","Census Tract 6405, Cook County, Illinois","1551","191",
"1400000US17031640600","Census Tract 6406, Cook County, Illinois","1824","254",
"1400000US17031640700","Census Tract 6407, Cook County, Illinois","1042","129",
"1400000US17031640800","Census Tract 6408, Cook County, Illinois","583","72",
"1400000US17031650100","Census Tract 6501, Cook County, Illinois","1457","376",
"1400000US17031650200","Census Tract 6502, Cook County, Illinois","2162","219",
"1400000US17031650301","Census Tract 6503.01, Cook County, Illinois","1607","167",
"1400000US17031650302","Census Tract 6503.02, Cook County, Illinois","1164","164",
"1400000US17031650400","Census Tract 6504, Cook County, Illinois","1603","124",
"1400000US17031650500","Census Tract 6505, Cook County, Illinois","1708","193",
"1400000US17031660301","Census Tract 6603.01, Cook County, Illinois","655","97",
"1400000US17031660302","Census Tract 6603.02, Cook County, Illinois","1570","173",
"1400000US17031660400","Census Tract 6604, Cook County, Illinois","1619","252",
"1400000US17031660500","Census Tract 6605, Cook County, Illinois","1468","200",
"1400000US17031660600","Census Tract 6606, Cook County, Illinois","2206","203",
"1400000US17031660700","Census Tract 6607, Cook County, Illinois","734","81",
"1400000US17031660800","Census Tract 6608, Cook County, Illinois","2427","519",
"1400000US17031660900","Census Tract 6609, Cook County, Illinois","1866","217",
"1400000US17031661000","Census Tract 6610, Cook County, Illinois","2407","296",
"1400000US17031661100","Census Tract 6611, Cook County, Illinois","1906","225",
"1400000US17031670100","Census Tract 6701, Cook County, Illinois","573","75",
"1400000US17031670200","Census Tract 6702, Cook County, Illinois","552","79",
"1400000US17031670300","Census Tract 6703, Cook County, Illinois","502","59",
"1400000US17031670400","Census Tract 6704, Cook County, Illinois","706","124",
"1400000US17031670500","Census Tract 6705, Cook County, Illinois","442","72",
"1400000US17031670600","Census Tract 6706, Cook County, Illinois","506","67",
"1400000US17031670700","Census Tract 6707, Cook County, Illinois","505","85",
"1400000US17031670800","Census Tract 6708, Cook County, Illinois","619","55",
"1400000US17031670900","Census Tract 6709, Cook County, Illinois","639","106",
"1400000US17031671100","Census Tract 6711, Cook County, Illinois","383","52",
"1400000US17031671200","Census Tract 6712, Cook County, Illinois","434","80",
"1400000US17031671300","Census Tract 6713, Cook County, Illinois","829","118",
"1400000US17031671400","Census Tract 6714, Cook County, Illinois","699","311",
"1400000US17031671500","Census Tract 6715, Cook County, Illinois","1105","144",
"1400000US17031671600","Census Tract 6716, Cook County, Illinois","977","135",
"1400000US17031671800","Census Tract 6718, Cook County, Illinois","469","67",
"1400000US17031671900","Census Tract 6719, Cook County, Illinois","388","54",
"1400000US17031672000","Census Tract 6720, Cook County, Illinois","1281","253",
"1400000US17031680500","Census Tract 6805, Cook County, Illinois","583","61",
"1400000US17031680600","Census Tract 6806, Cook County, Illinois","681","184",
"1400000US17031680900","Census Tract 6809, Cook County, Illinois","2193","269",
"1400000US17031681000","Census Tract 6810, Cook County, Illinois","1504","189",
"1400000US17031681100","Census Tract 6811, Cook County, Illinois","1522","218",
"1400000US17031681200","Census Tract 6812, Cook County, Illinois","1224","180",
"1400000US17031681300","Census Tract 6813, Cook County, Illinois","1328","160",
"1400000US17031681400","Census Tract 6814, Cook County, Illinois","1381","178",
"1400000US17031690300","Census Tract 6903, Cook County, Illinois","855","133",
"1400000US17031690400","Census Tract 6904, Cook County, Illinois","1941","173",
"1400000US17031690500","Census Tract 6905, Cook County, Illinois","433","82",
"1400000US17031690900","Census Tract 6909, Cook County, Illinois","2255","203",
"1400000US17031691000","Census Tract 6910, Cook County, Illinois","1343","207",
"1400000US17031691100","Census Tract 6911, Cook County, Illinois","1362","131",
"1400000US17031691200","Census Tract 6912, Cook County, Illinois","1398","204",
"1400000US17031691300","Census Tract 6913, Cook County, Illinois","1146","99",
"1400000US17031691400","Census Tract 6914, Cook County, Illinois","1639","174",
"1400000US17031691500","Census Tract 6915, Cook County, Illinois","1103","198",
"1400000US17031700100","Census Tract 7001, Cook County, Illinois","1137","192",
"1400000US17031700200","Census Tract 7002, Cook County, Illinois","1856","235",
"1400000US17031700301","Census Tract 7003.01, Cook County, Illinois","1865","246",
"1400000US17031700302","Census Tract 7003.02, Cook County, Illinois","1809","199",
"1400000US17031700401","Census Tract 7004.01, Cook County, Illinois","1946","164",
"1400000US17031700402","Census Tract 7004.02, Cook County, Illinois","1187","79",
"1400000US17031700501","Census Tract 7005.01, Cook County, Illinois","2514","231",
"1400000US17031700502","Census Tract 7005.02, Cook County, Illinois","1165","173",
"1400000US17031710100","Census Tract 7101, Cook County, Illinois","699","124",
"1400000US17031710200","Census Tract 7102, Cook County, Illinois","2209","233",
"1400000US17031710300","Census Tract 7103, Cook County, Illinois","627","83",
"1400000US17031710400","Census Tract 7104, Cook County, Illinois","2374","334",
"1400000US17031710500","Census Tract 7105, Cook County, Illinois","1914","147",
"1400000US17031710600","Census Tract 7106, Cook County, Illinois","981","193",
"1400000US17031710700","Census Tract 7107, Cook County, Illinois","1590","173",
"1400000US17031710800","Census Tract 7108, Cook County, Illinois","2321","249",
"1400000US17031710900","Census Tract 7109, Cook County, Illinois","898","80",
"1400000US17031711000","Census Tract 7110, Cook County, Illinois","1409","160",
"1400000US17031711100","Census Tract 7111, Cook County, Illinois","1040","136",
"1400000US17031711200","Census Tract 7112, Cook County, Illinois","1928","142",
"1400000US17031711300","Census Tract 7113, Cook County, Illinois","704","116",
"1400000US17031711400","Census Tract 7114, Cook County, Illinois","953","147",
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","970","124",
"1400000US17031720100","Census Tract 7201, Cook County, Illinois","1100","75",
"1400000US17031720200","Census Tract 7202, Cook County, Illinois","1670","190",
"1400000US17031720300","Census Tract 7203, Cook County, Illinois","1539","260",
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","716","84",
"1400000US17031720500","Census Tract 7205, Cook County, Illinois","804","90",
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","615","70",
"1400000US17031720700","Census Tract 7207, Cook County, Illinois","1423","189",
"1400000US17031730100","Census Tract 7301, Cook County, Illinois","984","108",
"1400000US17031730201","Census Tract 7302.01, Cook County, Illinois","2513","267",
"1400000US17031730202","Census Tract 7302.02, Cook County, Illinois","1108","151",
"1400000US17031730300","Census Tract 7303, Cook County, Illinois","430","60",
"1400000US17031730400","Census Tract 7304, Cook County, Illinois","1466","203",
"1400000US17031730500","Census Tract 7305, Cook County, Illinois","1951","373",
"1400000US17031730600","Census Tract 7306, Cook County, Illinois","1284","147",
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","857","102",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","1301","173",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","2136","199",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","1918","311",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","1954","205",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","1522","149",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","1462","251",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","1002","129",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","1260","156",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","2181","238",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","1347","146",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","2467","315",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","1223","205",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","3082","396",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","2860","300",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","2124","240",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","2881","296",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","1708","181",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","1050","154",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","1145","184",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","1611","148",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","1188","152",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","2264","297",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","2001","159",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","1609","176",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","930","136",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","2617","204",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","1317","121",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","1409","126",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","1906","129",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","734","63",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","1789","179",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","1104","124",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","1815","284",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","2259","196",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","1627","152",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","1550","177",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","1772","195",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","1189","80",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","2752","239",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","1890","152",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","1723","176",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","2270","239",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","2931","266",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","2165","173",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","2931","249",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","1214","119",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","1752","194",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","2592","259",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","2107","151",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","1302","154",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","1661","180",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","863","52",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","2410","255",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","1293","157",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","1999","233",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","2683","374",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","2630","452",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","845","74",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","3226","422",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","2575","333",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","2036","194",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","2576","337",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","815","93",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","3126","397",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","427","35",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","2919","211",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","2614","241",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","769","162",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","2166","218",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","1793","145",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","1892","147",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","2473","216",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","2083","180",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","1187","190",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","2201","264",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","1691","149",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","1720","95",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","1075","144",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","2379","306",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","1465","209",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","2044","161",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","1008","114",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","2574","197",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","1158","93",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","2378","298",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","3365","399",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","2278","152",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","2285","176",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","2412","184",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","1830","163",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","2637","233",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","1727","144",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","3379","458",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","2288","278",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","1394","153",
"1400000US17031803613","Census Tract 8036.13, Cook County, Illinois","1165","181",
"1400000US17031803614","Census Tract 8036.14, Cook County, Illinois","1606","106",
"1400000US17031803615","Census Tract 8036.15, Cook County, Illinois","1124","118",
"1400000US17031803616","Census Tract 8036.16, Cook County, Illinois","2314","329",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","1503","149",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","2718","232",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","1851","162",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","2094","184",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","1299","143",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","1940","213",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","2530","211",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","1872","193",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","1478","220",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","2719","255",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","2143","241",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","1192","180",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","2826","251",
"1400000US17031804203","Census Tract 8042.03, Cook County, Illinois","1001","103",
"1400000US17031804204","Census Tract 8042.04, Cook County, Illinois","1872","257",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","2631","394",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","2293","721",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","2192","241",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","936","108",
